RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Participant	Semester	Collection	Category Group	Category Right	Category Left	Index Right	Index Left	Pupil Diameter Right [mm]	Pupil Diameter Left [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Point of Regard Left X [px]	Point of Regard Left Y [px]	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Gaze Vector Left X	Gaze Vector Left Y	Gaze Vector Left Z	Eye Position Right X [mm]	Eye Position Right Y [mm]	Eye Position Right Z [mm]	Eye Position Left X [mm]	Eye Position Left Y [mm]	Eye Position Left Z [mm]	Pupil Position Right X [px]	Pupil Position Right Y [px]	Pupil Position Left X [px]	Pupil Position Left Y [px]	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1794191.7130	13:14:51:564	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794195.7190	13:14:51:568	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6221	4.5618	738.7651	587.6946	681.8296	556.4462	-0.0069	0.2827	-0.9592	0.0227	0.2676	-0.9633	-3.3264	-39.8284	599.8138	-69.6973	-35.8896	602.0992	652.9256	665.1435	916.5015	649.1752	-	-	-	-	-
1794199.7260	13:14:51:572	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6187	4.5602	737.4761	587.1696	682.8956	556.2950	-0.0060	0.2854	-0.9584	0.0236	0.2673	-0.9633	-3.3260	-39.8391	600.1130	-69.6368	-35.8494	601.6057	652.9006	665.0570	916.4713	649.1341	-	-	-	-	-
1794203.7330	13:14:51:576	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6211	4.5555	737.5613	584.8445	682.8357	558.5599	-0.0042	0.2862	-0.9582	0.0217	0.2626	-0.9647	-3.3211	-39.8521	600.4097	-69.6150	-35.8326	601.4131	652.8394	665.0159	916.5141	649.2046	-	-	-	-	-
1794207.7390	13:14:51:580	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794211.7460	13:14:51:584	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6207	4.5527	736.5995	584.5393	683.6666	559.2592	-0.0070	0.2819	-0.9594	0.0244	0.2647	-0.9640	-3.3145	-39.8554	600.6526	-69.5582	-35.7935	600.9822	652.8622	665.0514	916.4338	649.1063	-	-	-	-	-
1794215.7520	13:14:51:588	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6249	4.5495	735.1879	583.1724	684.1649	559.9290	-0.0078	0.2822	-0.9593	0.0234	0.2651	-0.9640	-3.3138	-39.8717	600.9828	-69.5313	-35.7744	600.7610	652.8661	665.0265	916.4489	649.0748	-	-	-	-	-
1794219.7590	13:14:51:592	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6309	4.5430	734.7679	581.9910	684.4064	560.5727	-0.0060	0.2827	-0.9592	0.0236	0.2654	-0.9639	-3.3108	-39.8982	601.4146	-69.5196	-35.7660	600.6881	652.8104	665.0110	916.4304	649.0524	-	-	-	-	-
1794223.7660	13:14:51:596	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794227.7720	13:14:51:600	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6322	4.5392	735.7371	582.1629	684.0674	563.0566	-0.0010	0.2817	-0.9595	0.0195	0.2623	-0.9648	-3.3065	-39.9183	601.8485	-69.5028	-35.7547	600.6102	652.6859	664.9984	916.4824	649.0861	-	-	-	-	-
1794231.7790	13:14:51:604	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6373	4.5329	736.0956	582.0036	684.5481	564.3313	-0.0042	0.2803	-0.9599	0.0219	0.2637	-0.9644	-3.3069	-39.9522	602.3435	-69.5114	-35.7600	600.7253	652.7391	665.0335	916.4155	649.0526	-	-	-	-	-
1794235.7860	13:14:51:608	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6428	4.5333	735.1384	582.5382	683.9220	564.4554	-0.0069	0.2796	-0.9601	0.0218	0.2658	-0.9638	-3.3095	-39.9787	602.7320	-69.5239	-35.7669	600.8315	652.7926	665.0547	916.4172	649.0135	-	-	-	-	-
1794239.7920	13:14:51:613	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794243.7990	13:14:51:617	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6423	4.5313	735.5984	581.2228	684.1125	566.0162	-0.0044	0.2815	-0.9596	0.0220	0.2631	-0.9645	-3.3056	-40.0095	603.1644	-69.5562	-35.7855	601.1609	652.7200	665.0281	916.3907	649.0650	-	-	-	-	-
1794247.8050	13:14:51:621	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6420	4.5318	736.8333	579.9515	683.5957	567.5966	-0.0029	0.2826	-0.9592	0.0201	0.2625	-0.9647	-3.3062	-40.0364	603.5004	-69.6019	-35.8144	601.5558	652.6861	665.0264	916.4264	649.1026	-	-	-	-	-
1794251.8120	13:14:51:625	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6432	4.5309	738.4580	579.4932	682.8364	569.7810	-0.0017	0.2830	-0.9591	0.0207	0.2611	-0.9651	-3.3059	-40.0541	603.7692	-69.6386	-35.8331	601.9050	652.6552	665.0197	916.3997	649.1225	-	-	-	-	-
1794255.8190	13:14:51:629	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794259.8250	13:14:51:633	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6451	4.5303	738.1839	579.1173	683.0440	571.3217	-0.0052	0.2844	-0.9587	0.0239	0.2619	-0.9648	-3.3039	-40.0757	603.9462	-69.6718	-35.8570	602.2038	652.7109	665.0329	916.3311	649.1336	-	-	-	-	-
1794263.8320	13:14:51:637	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6474	4.5248	739.1917	579.7418	682.8042	571.9998	-0.0018	0.2829	-0.9592	0.0218	0.2610	-0.9651	-3.3051	-40.0935	604.0823	-69.7305	-35.8915	602.7112	652.6479	665.0984	916.3700	649.1714	-	-	-	-	-
1794267.8390	13:14:51:641	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6483	4.5288	739.2591	577.2407	681.6002	573.9146	-0.0050	0.2868	-0.9580	0.0210	0.2593	-0.9656	-3.3054	-40.1056	604.2572	-69.7654	-35.9148	603.0440	652.7072	665.0240	916.3721	649.2226	-	-	-	-	-
1794271.8450	13:14:51:645	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6502	4.5336	739.9013	575.6932	680.5954	572.6976	-0.0048	0.2857	-0.9583	0.0204	0.2660	-0.9638	-3.3032	-40.1221	604.3593	-69.8169	-35.9497	603.4994	652.6909	665.0850	916.3730	649.1232	-	-	-	-	-
1794275.8520	13:14:51:649	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6515	4.5378	740.8511	575.7740	679.1758	572.1449	-0.0027	0.2827	-0.9592	0.0194	0.2657	-0.9639	-3.3029	-40.1354	604.4435	-69.8641	-35.9777	603.8869	652.6485	665.1752	916.4016	649.1508	-	-	-	-	-
1794279.8580	13:14:51:653	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6529	4.5384	741.5284	572.1061	680.2542	569.2500	0.0000	0.2886	-0.9574	0.0230	0.2681	-0.9631	-3.3011	-40.1487	604.6241	-69.9118	-36.0083	604.3300	652.5841	665.0647	916.3155	649.1231	-	-	-	-	-
1794283.8650	13:14:51:657	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6562	4.5369	741.0509	570.2348	678.9010	565.3272	-0.0044	0.2866	-0.9580	0.0186	0.2707	-0.9625	-3.2999	-40.1594	604.6892	-69.9679	-36.0442	604.8393	652.6624	665.1310	916.3866	649.0984	-	-	-	-	-
1794287.8720	13:14:51:661	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6596	4.5421	742.7752	569.2271	676.3131	565.0511	-0.0014	0.2843	-0.9587	0.0155	0.2675	-0.9634	-3.2994	-40.1708	604.7905	-70.0206	-36.0765	605.3218	652.6014	665.1962	916.4349	649.1784	-	-	-	-	-
1794291.8780	13:14:51:665	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6634	4.5446	744.7138	569.1897	675.9293	562.4047	0.0012	0.2825	-0.9593	0.0196	0.2682	-0.9632	-3.2957	-40.1685	604.6928	-70.0526	-36.0931	605.5894	652.5394	665.2469	916.3573	649.1680	-	-	-	-	-
1794295.8850	13:14:51:669	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6638	4.5478	746.2636	567.2437	673.9235	559.3070	0.0014	0.2869	-0.9580	0.0160	0.2691	-0.9630	-3.2877	-40.1438	604.4228	-70.0909	-36.1139	606.0553	652.5085	665.1312	916.3645	649.1257	-	-	-	-	-
1794299.8860	13:14:51:673	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6630	4.5444	746.6085	565.0994	674.5971	557.6677	-0.0004	0.2886	-0.9575	0.0210	0.2673	-0.9634	-3.2720	-40.1315	604.4426	-70.1145	-36.1196	606.4878	652.4805	665.0450	916.1630	649.0858	-	-	-	-	-
1794303.8860	13:14:51:677	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6627	4.5469	749.7441	564.0352	673.6123	554.4021	0.0032	0.2878	-0.9577	0.0204	0.2693	-0.9628	-3.2648	-40.0992	604.2682	-70.1280	-36.1233	606.7744	652.3862	664.9755	916.0936	648.9956	-	-	-	-	-
1794307.8870	13:14:51:681	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6581	4.5494	750.9229	560.0351	672.6495	550.7955	0.0017	0.2926	-0.9562	0.0189	0.2712	-0.9623	-3.2589	-40.0637	603.8748	-70.0898	-36.1069	606.5771	652.3999	664.8423	916.0625	648.9387	-	-	-	-	-
1794311.8870	13:14:51:685	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6524	4.5503	752.3965	558.8042	670.3810	548.2062	0.0005	0.2910	-0.9567	0.0150	0.2706	-0.9626	-3.2549	-40.0312	603.3682	-70.0106	-36.0696	605.9915	652.4188	664.8733	916.0946	648.9356	-	-	-	-	-
1794315.8880	13:14:51:689	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6483	4.5532	753.7007	559.4892	670.4316	547.8346	0.0000	0.2870	-0.9579	0.0189	0.2677	-0.9633	-3.2515	-40.0000	602.8447	-69.9454	-36.0378	605.4416	652.4265	664.9631	916.0159	648.9937	-	-	-	-	-
1794319.8880	13:14:51:693	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6460	4.5479	754.5418	558.5518	671.1886	546.8083	-0.0001	0.2870	-0.9579	0.0207	0.2687	-0.9630	-3.2486	-39.9708	602.2960	-69.9147	-36.0232	605.1391	652.4294	664.9880	915.9975	648.9851	-	-	-	-	-
1794323.8890	13:14:51:697	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6430	4.5469	754.3133	556.2440	668.7596	547.3999	-0.0011	0.2925	-0.9563	0.0161	0.2669	-0.9636	-3.2423	-39.9425	601.7463	-69.8918	-36.0143	604.9170	652.4338	664.9063	916.0992	649.0370	-	-	-	-	-
1794327.8900	13:14:51:701	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6417	4.5469	755.6204	557.3923	668.3483	547.9180	0.0000	0.2876	-0.9577	0.0169	0.2686	-0.9631	-3.2433	-39.9194	601.2967	-69.8744	-36.0052	604.7349	652.4274	665.0278	916.0979	649.0094	-	-	-	-	-
1794331.8900	13:14:51:705	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6377	4.5475	756.1270	556.0513	668.0121	547.7421	-0.0001	0.2892	-0.9573	0.0153	0.2684	-0.9632	-3.2425	-39.8787	600.6824	-69.8712	-36.0015	604.6823	652.4398	664.9927	916.1407	649.0099	-	-	-	-	-
1794335.8910	13:14:51:709	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6335	4.5418	756.5170	555.1761	667.0020	548.5487	0.0014	0.2883	-0.9575	0.0160	0.2668	-0.9636	-3.2362	-39.8566	600.3050	-69.8535	-35.9952	604.5355	652.3939	665.0195	916.1246	649.0510	-	-	-	-	-
1794339.8910	13:14:51:713	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6294	4.5424	756.9435	556.5912	668.2609	549.1708	0.0018	0.2859	-0.9583	0.0191	0.2676	-0.9633	-3.2391	-39.8267	599.7701	-69.8551	-35.9966	604.5207	652.4091	665.0848	916.0775	649.0435	-	-	-	-	-
1794343.8920	13:14:51:717	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6262	4.5436	757.3465	556.1538	667.4657	549.3404	0.0004	0.2899	-0.9571	0.0181	0.2677	-0.9633	-3.2370	-39.8196	599.6744	-69.8630	-35.9980	604.5647	652.4291	665.0030	916.1089	649.0370	-	-	-	-	-
1794347.8930	13:14:51:721	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794351.8930	13:14:51:725	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6230	4.5405	755.7149	554.5737	668.1887	549.0041	-0.0028	0.2927	-0.9562	0.0210	0.2703	-0.9626	-3.2424	-39.8077	599.3488	-69.8694	-36.0038	604.6003	652.5202	664.9830	916.0593	649.0010	-	-	-	-	-
1794355.8940	13:14:51:729	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6221	4.5376	755.5665	556.9084	669.0326	549.5995	0.0001	0.2885	-0.9575	0.0209	0.2696	-0.9628	-3.2464	-39.8010	599.2556	-69.8891	-36.0134	604.7042	652.4821	665.0640	916.0915	649.0291	-	-	-	-	-
1794359.8940	13:14:51:733	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6212	4.5366	758.0620	558.8306	669.5843	550.4170	0.0060	0.2871	-0.9579	0.0181	0.2683	-0.9632	-3.2508	-39.8082	599.2769	-69.9045	-36.0229	604.8421	652.3838	665.1138	916.1439	649.0604	-	-	-	-	-
1794363.8950	13:14:51:737	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794367.8960	13:14:51:741	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6185	4.5392	759.0551	557.7129	668.7631	549.3888	0.0032	0.2905	-0.9569	0.0166	0.2706	-0.9625	-3.2565	-39.8195	599.3625	-69.9490	-36.0434	605.1308	652.4604	665.0693	916.2150	649.0292	-	-	-	-	-
1794371.8960	13:14:51:745	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6171	4.5413	760.4581	555.3526	670.0270	549.4799	0.0034	0.2937	-0.9559	0.0224	0.2685	-0.9630	-3.2615	-39.8397	599.6731	-69.9797	-36.0605	605.3847	652.4689	665.0069	916.1102	649.0811	-	-	-	-	-
1794375.8970	13:14:51:749	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6194	4.5433	761.7488	556.9615	671.3466	549.0582	0.0031	0.2897	-0.9571	0.0210	0.2681	-0.9632	-3.2651	-39.8620	599.9226	-70.0293	-36.0889	605.7784	652.4845	665.1114	916.1521	649.1107	-	-	-	-	-
1794379.8970	13:14:51:753	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794383.8980	13:14:51:757	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6216	4.5413	763.5124	556.4878	673.0994	547.9283	0.0046	0.2898	-0.9571	0.0221	0.2709	-0.9624	-3.2744	-39.8740	600.1097	-70.1066	-36.1245	606.3564	652.4869	665.1093	916.1679	649.0648	-	-	-	-	-
1794387.8990	13:14:51:761	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6215	4.5439	765.0103	554.3403	673.8512	545.1841	0.0045	0.2938	-0.9559	0.0194	0.2743	-0.9615	-3.2802	-39.8990	600.4825	-70.1724	-36.1556	606.8649	652.5043	665.0326	916.2451	649.0044	-	-	-	-	-
1794391.8990	13:14:51:765	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6216	4.5469	766.4152	553.9449	676.8073	541.8501	0.0053	0.2910	-0.9567	0.0244	0.2749	-0.9612	-3.2847	-39.9176	600.7383	-70.2196	-36.1830	607.2723	652.5021	665.0979	916.1469	649.0082	-	-	-	-	-
1794395.9000	13:14:51:769	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794399.9000	13:14:51:773	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6218	4.5501	767.8306	552.1882	676.7532	539.9008	0.0058	0.2916	-0.9565	0.0205	0.2733	-0.9617	-3.2971	-39.9408	601.1402	-70.2850	-36.2112	607.7508	652.5322	665.0749	916.2613	649.0417	-	-	-	-	-
1794403.9010	13:14:51:777	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6207	4.5519	770.1378	552.1875	677.3452	537.2311	0.0073	0.2902	-0.9569	0.0205	0.2741	-0.9615	-3.3044	-39.9594	601.4113	-70.3234	-36.2308	608.0861	652.5259	665.1056	916.2587	649.0260	-	-	-	-	-
1794407.9010	13:14:51:781	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6172	4.5570	771.8024	554.5447	677.7202	536.9386	0.0054	0.2865	-0.9581	0.0220	0.2714	-0.9622	-3.3100	-39.9723	601.6220	-70.3642	-36.2480	608.3646	652.5810	665.1759	916.2639	649.0843	-	-	-	-	-
1794411.9020	13:14:51:785	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794415.9030	13:14:51:789	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6156	4.5605	773.3400	553.1705	677.7748	537.3161	0.0059	0.2908	-0.9568	0.0216	0.2688	-0.9630	-3.3164	-39.9832	601.8828	-70.4082	-36.2625	608.6576	652.5907	665.0682	916.3132	649.1247	-	-	-	-	-
1794419.9030	13:14:51:793	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6137	4.5612	773.8439	552.2499	679.4728	536.1003	0.0072	0.2902	-0.9569	0.0236	0.2703	-0.9625	-3.3210	-39.9928	602.0881	-70.4266	-36.2633	608.7323	652.5791	665.0649	916.3111	649.0820	-	-	-	-	-
1794423.9040	13:14:51:797	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6144	4.5629	773.5215	551.3984	681.3693	535.4411	0.0032	0.2919	-0.9565	0.0239	0.2711	-0.9623	-3.3263	-40.0012	602.2528	-70.4256	-36.2572	608.6700	652.6741	665.0234	916.3300	649.0566	-	-	-	-	-
1794427.9040	13:14:51:801	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794431.9050	13:14:51:805	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6150	4.5653	774.1743	553.0110	681.7929	534.5637	0.0057	0.2888	-0.9574	0.0237	0.2709	-0.9623	-3.3345	-39.9972	602.2188	-70.3873	-36.2301	608.2406	652.6593	665.0770	916.3806	649.0515	-	-	-	-	-
1794435.9050	13:14:51:809	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6135	4.5639	774.6208	552.6937	683.5381	533.6637	0.0051	0.2901	-0.9570	0.0258	0.2710	-0.9622	-3.3361	-39.9856	602.0889	-70.3015	-36.1813	607.4136	652.6800	665.0390	916.3797	649.0451	-	-	-	-	-
1794439.9060	13:14:51:813	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6152	4.5606	774.9250	552.1241	684.9904	535.3296	0.0058	0.2910	-0.9567	0.0262	0.2674	-0.9632	-3.3402	-39.9788	601.9907	-70.2050	-36.1272	606.5596	652.6850	665.0188	916.3860	649.0966	-	-	-	-	-
1794443.9060	13:14:51:817	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794447.9070	13:14:51:821	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6141	4.5608	773.9861	551.4671	687.2332	536.4151	0.0025	0.2939	-0.9558	0.0266	0.2701	-0.9625	-3.3429	-39.9713	601.9062	-70.1072	-36.0726	605.6264	652.7631	664.9530	916.4211	649.0412	-	-	-	-	-
1794451.9070	13:14:51:825	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6106	4.5631	771.7617	551.9124	688.6234	541.2202	-0.0002	0.2901	-0.9570	0.0276	0.2640	-0.9641	-3.3444	-39.9688	601.8574	-70.0043	-36.0209	604.7284	652.8216	665.0318	916.4101	649.1636	-	-	-	-	-
1794455.9080	13:14:51:829	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6085	4.5606	770.6816	552.7110	691.8256	542.1731	0.0020	0.2891	-0.9573	0.0293	0.2684	-0.9629	-3.3452	-39.9677	601.8230	-69.9159	-35.9745	603.9407	652.7821	665.0550	916.3879	649.0731	-	-	-	-	-
1794459.9080	13:14:51:833	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-	-	-	-	-
1794463.9090	13:14:51:837	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6077	4.5579	767.1714	551.8759	693.0509	546.1645	-0.0018	0.2915	-0.9566	0.0262	0.2650	-0.9639	-3.3488	-39.9739	601.9103	-69.8437	-35.9375	603.2993	652.8694	665.0089	916.4599	649.1412	-	-	-	-	-
1794467.9090	13:14:51:841	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6038	4.5497	766.3620	549.6950	694.3461	545.8508	0.0012	0.2933	-0.9560	0.0259	0.2704	-0.9624	-3.3487	-39.9743	601.9570	-69.7805	-35.9039	602.7356	652.8086	664.9643	916.4724	649.0304	-	-	-	-	-
1794471.9100	13:14:51:845	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.6010	4.5463	765.4651	549.1151	695.0394	548.1840	0.0023	0.2925	-0.9563	0.0244	0.2665	-0.9635	-3.3500	-39.9802	602.0076	-69.7220	-35.8771	602.2170	652.7919	664.9904	916.5122	649.1207	-	-	-	-	-
1794475.9100	13:14:51:849	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.5973	4.5465	762.8310	549.4262	696.3889	550.1642	-0.0005	0.2899	-0.9571	0.0270	0.2664	-0.9635	-3.3515	-39.9851	602.0732	-69.6717	-35.8529	601.7615	652.8513	665.0451	916.4729	649.1302	-	-	-	-	-
1794479.9110	13:14:51:853	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.5927	4.5457	759.9350	549.0775	697.7244	551.1771	-0.0038	0.2921	-0.9564	0.0276	0.2684	-0.9629	-3.3532	-39.9907	602.1653	-69.6331	-35.8342	601.4099	652.9189	664.9992	916.4686	649.0977	-	-	-	-	-
1794483.9110	13:14:51:857	Trial031	wct_005b	Subject1	Expert	SS18	Eye	Fixation	Fixation	6	7	4.5918	4.5419	758.6202	546.4548	698.3011	553.2857	-0.0009	0.2957	-0.9553	0.0258	0.2669	-0.9634	-3.3544	-39.9981	602.2800	-69.5974	-35.8179	601.0990	652.8655	664.9278	916.5074	649.1345	-	-	-	-	-
